#{"t_start": 1736249810.1212168, "env_id": "None"}
r,l,t
-0.155247,200,687.796117
-0.228497,200,687.862932
-0.594695,200,687.928142
-0.243572,200,687.996383
-0.093907,200,688.080985
-0.066081,200,688.161763
-0.06535,200,688.216258
-0.017246,200,688.262977
-0.300245,200,688.32978
-0.149122,200,688.395768
-0.072426,200,688.44625
-0.040185,200,689.396443
-0.018371,200,689.447063
-0.563276,200,689.496668
-0.030902,200,689.562876
-0.15213,200,689.629791
-0.125012,200,689.696269
-0.444196,200,689.762964
-0.132196,200,689.819756
-0.025434,200,689.862821
-0.006939,200,689.920132
-0.358796,200,690.862881
-0.0835,200,690.929602
-0.469139,200,690.97968
-0.120627,200,691.046091
-0.065226,200,691.121852
-0.262508,200,691.196305
-0.690729,200,691.279624
-0.110098,200,691.346015
-0.348252,200,691.396432
-0.442093,200,691.446172
-0.111559,200,692.396206
-0.080598,200,692.446573
-0.113983,200,692.496242
-0.020615,200,692.596385
-0.031858,200,692.679405
-0.107055,200,692.72944
-0.24448,200,692.796455
-0.107209,200,692.862858
-0.018026,200,692.911228
-0.092678,200,692.963289
-0.007619,200,693.929301
-0.525951,200,693.996369
-0.288272,200,694.079731
-0.010999,200,694.196267
-0.646153,200,694.312971
-0.031219,200,694.429576
-0.188997,200,694.562894
-0.123632,200,694.679476
-0.234871,200,694.812767
-0.322509,200,694.946353
-0.115351,200,695.079746
-0.107985,200,696.629279
-0.096266,200,696.780192
-0.149203,200,696.912981
-0.176282,200,697.046345
-0.140618,200,697.196065
-0.051641,200,697.346017
-0.299987,200,697.44609
-0.216791,200,697.562742
-0.242773,200,697.68059
-0.215827,200,697.79601
-0.315643,200,698.945994
-0.237058,200,699.012816
-0.074509,200,699.062802
-0.570874,200,699.14598
-0.009694,200,699.212599
-0.055185,200,699.263039
-0.206222,200,699.329419
-0.571206,200,699.380335
-0.081575,200,699.429365
-0.521794,200,699.49596
-0.032918,200,700.529048
-0.01672,200,700.579296
-0.104068,200,700.661914
-0.197119,200,700.713014
-0.273771,200,700.779398
-0.021685,200,700.829609
-0.019272,200,700.895312
-0.053477,200,700.946749
-0.587998,200,700.995849
-0.20762,200,701.045965
-0.041565,200,702.078874
-0.132077,200,702.130601
-0.152105,200,702.195762
-0.272622,200,702.262436
-0.300156,200,702.330802
-0.000601,200,702.395845
-0.792147,200,702.445614
-0.08456,200,702.51267
-0.099458,200,702.562598
-0.161677,200,702.631575
-0.2768,200,702.679192
-0.148074,200,703.695113
-0.314948,200,703.745812
-0.297271,200,703.812532
-0.658541,200,703.895594
-0.127063,200,703.96276
-0.358538,200,704.012335
-0.098293,200,704.062958
-0.033271,200,704.133233
-0.045518,200,704.179011
-0.318824,200,704.244217
-0.105614,200,705.244211
-0.057163,200,705.295601
-0.090374,200,705.36238
-0.068428,200,705.434304
-0.000856,200,705.51247
-0.911669,200,705.578894
-0.225674,200,705.635024
-0.010959,200,705.729015
-0.015452,200,705.795721
-0.911405,200,705.845567
-0.09158,200,706.828849
-0.008257,200,706.879143
-0.014804,200,706.936346
-0.05343,200,706.99543
-0.140013,200,707.045571
-0.364553,200,707.111978
-0.083902,200,707.162086
-0.047595,200,707.228096
-0.020099,200,707.278878
-0.140738,200,707.328626
-0.056796,200,708.245256
-0.469553,200,708.295264
-0.099817,200,708.361983
-0.085974,200,708.412421
-0.374602,200,708.477517
-0.017776,200,708.528938
-0.371887,200,708.593954
-0.002117,200,708.645451
-0.035507,200,708.695272
-0.0948,200,708.761987
-0.151785,200,709.711669
-0.024864,200,709.778895
-0.001443,200,709.845352
-0.141623,200,709.912055
-0.055575,200,709.978781
-0.271783,200,710.045448
-0.315737,200,710.111924
-0.007483,200,710.161791
-0.35125,200,710.212017
-0.022751,200,710.26195
-0.153237,200,710.328759
-0.617573,200,711.261765
-0.098796,200,711.311896
-0.050939,200,711.361768
-0.240862,200,711.42871
-0.249482,200,711.495533
-0.514195,200,711.561811
-0.066832,200,711.629405
-0.092824,200,711.678794
-0.021123,200,711.761904
-1.198615,200,711.828549
-0.440236,200,712.795322
-0.240897,200,712.845127
-0.037859,200,712.895297
-0.05558,200,712.962426
-0.369126,200,713.02892
-0.021887,200,713.095281
-0.308579,200,713.16193
-0.048973,200,713.211949
-0.18438,200,713.278536
-0.162349,200,713.328341
-0.221717,200,714.245028
-0.077762,200,714.311317
-0.002183,200,714.361844
-0.025838,200,714.411798
-0.002185,200,714.478408
-0.031681,200,714.544985
-0.180634,200,714.611888
-0.139121,200,714.678599
-0.019692,200,714.74518
-0.155289,200,714.795191
-0.266679,200,715.794878
-0.274663,200,715.861702
-0.452338,200,715.928492
-0.071831,200,715.978526
-0.174679,200,716.04521
-0.005711,200,716.111941
-0.018515,200,716.178711
-0.343605,200,716.228483
-0.037217,200,716.278396
-0.00392,200,716.345166
-0.129072,200,716.395162
-0.580344,200,717.411693
-0.024389,200,717.478466
-0.298177,200,717.561668
-0.192071,200,717.711876
-0.00593,200,717.828532
-0.01897,200,717.960263
-0.279429,200,718.078603
-0.289518,200,718.228465
-0.002053,200,718.361833
-0.094607,200,718.478405
-0.041154,200,720.194622
-0.60898,200,720.245036
-0.003222,200,720.294904
-0.041773,200,720.344806
-0.018131,200,720.394625
-0.077018,200,720.445207
-0.0217,200,720.511259
-0.229588,200,720.561562
-0.380208,200,720.612077
-0.204173,200,720.661553
-0.025923,200,721.711604
-0.113047,200,721.79504
-0.008497,200,721.845025
-0.005359,200,721.911489
-0.088752,200,721.96209
-0.106007,200,722.028323
-0.044196,200,722.078101
-0.055363,200,722.145476
-0.079168,200,722.195256
-0.080796,200,722.2449
-0.028851,200,723.277972
-0.080404,200,723.344957
-0.176243,200,723.394686
-0.307647,200,723.461501
-0.448659,200,723.528256
-0.030346,200,723.594782
-0.23218,200,723.645894
-0.123729,200,723.711553
-0.282343,200,723.778517
-0.201386,200,723.879205
-0.182273,200,723.963292
-0.019859,200,725.261452
-0.027728,200,725.444582
-0.01172,200,725.578145
-0.000446,200,725.728081
-0.092906,200,725.861553
-0.130567,200,725.945017
-0.04196,200,726.078361
-0.005374,200,726.211378
-0.029531,200,726.311433
-0.451982,200,726.444703
-0.014265,200,728.378319
-0.375329,200,728.477953
-0.083587,200,728.611103
-0.025549,200,728.747151
-0.169463,200,728.894638
-0.202105,200,729.028081
-0.392801,200,729.078575
-0.04741,200,729.14398
-0.163926,200,729.194582
-0.052764,200,729.24783
-0.332003,200,730.26093
-0.238786,200,730.311072
-0.250503,200,730.393743
-0.031132,200,730.449165
-0.030426,200,730.51101
-0.039802,200,730.594292
-0.013009,200,730.650062
-0.04216,200,730.710992
-0.065645,200,730.761059
-0.089993,200,730.823571
-0.323663,200,731.861006
-0.054197,200,731.910981
-0.094557,200,731.977643
-0.082385,200,732.044357
-0.073698,200,732.110773
-0.083499,200,732.161123
-0.282742,200,732.227782
-0.091241,200,732.294509
-0.062651,200,732.360903
-0.007305,200,732.41125
-0.195809,200,732.461003
-0.015353,200,733.560961
-0.040031,200,733.627536
-0.0951,200,733.677448
-0.068881,200,733.744472
-0.114839,200,733.794564
-0.499693,200,733.860929
-0.238856,200,733.910904
-0.032312,200,733.977538
-0.421933,200,734.027459
-0.087937,200,734.077809
-0.488759,200,735.060928
-0.049947,200,735.110796
-0.001801,200,735.160927
-0.01582,200,735.227308
-0.032466,200,735.294143
-0.09307,200,735.360814
-0.053277,200,735.42748
-0.493139,200,735.477557
-0.038957,200,735.528195
-0.120164,200,735.594313
-0.316629,200,736.661259
-0.000748,200,736.727347
-0.007046,200,736.794031
-0.031767,200,736.844072
-0.009164,200,736.910754
-0.226369,200,736.960687
-1.3e-05,200,737.010599
-0.270383,200,737.077356
-0.27989,200,737.127288
-0.030584,200,737.177479
-0.007455,200,738.093725
-0.007044,200,738.161335
-0.194171,200,738.211409
-0.023295,200,738.261648
-0.089047,200,738.327356
-0.026253,200,738.377442
-0.011577,200,738.427292
-0.20348,200,738.527419
-0.002015,200,738.593902
-0.095462,200,738.643952
-0.038188,200,738.694381
-0.060442,200,739.627267
-0.480301,200,739.67739
-0.018735,200,739.743958
-0.03137,200,739.793908
-0.001336,200,739.864251
-0.636331,200,739.92715
-0.055615,200,739.994383
-0.181665,200,740.04385
-0.02874,200,740.095483
-0.034644,200,740.144444
-0.158577,200,741.077113
-0.119793,200,741.127749
-0.004399,200,741.177173
-0.035296,200,741.228686
-0.036084,200,741.293823
-0.042849,200,741.343717
-0.038427,200,741.410498
-0.13133,200,741.477213
-0.827066,200,741.527192
-0.02688,200,741.577376
-0.145333,200,742.677249
-0.054048,200,742.747658
-0.056677,200,742.793745
-1.163691,200,742.86723
-0.128936,200,742.92716
-0.127516,200,742.977231
-0.270618,200,743.027158
-0.233883,200,743.095139
-0.019744,200,743.143736
-0.006698,200,743.194436
-0.193029,200,744.158098
-0.395619,200,744.210435
-0.105186,200,744.260388
-0.013526,200,744.310621
-0.100417,200,744.37696
-0.045708,200,744.443866
-0.181786,200,744.510258
-0.095257,200,744.593716
-0.150013,200,744.655777
-1.037945,200,744.71034
-0.065974,200,744.760433
-0.570782,200,745.753562
-0.389284,200,745.79453
-0.039168,200,745.860367
-0.059533,200,745.927046
-0.467394,200,745.994253
-0.223098,200,746.060133
-0.886289,200,746.110297
-0.03248,200,746.176906
-0.022084,200,746.227038
-0.066879,200,746.276834
-0.005998,200,747.21014
-0.19095,200,747.260221
-0.012379,200,747.326794
-0.108731,200,747.376894
-0.000369,200,747.451324
-0.110806,200,747.51058
-0.177872,200,747.57704
-0.163203,200,747.62693
-0.009911,200,747.693552
-0.707155,200,747.751348
-0.040394,200,748.793571
-0.767334,200,748.860269
-0.086093,200,748.926806
-0.681421,200,749.010298
-0.123591,200,749.060111
-0.153744,200,749.127423
-0.108136,200,749.17687
-0.023078,200,749.247164
-0.00047,200,749.293546
-0.04975,200,749.35933
-0.857847,200,750.409848
-0.01717,200,750.476651
-0.083117,200,750.552376
-0.024335,200,750.593298
-0.033466,200,750.660098
-0.111794,200,750.726625
-0.235847,200,750.776543
-0.345207,200,750.826792
-0.798447,200,750.893291
-0.144347,200,750.947345
-0.06218,200,751.859826
-0.055881,200,751.909941
-0.262696,200,751.976096
-0.000382,200,752.026569
-0.047807,200,752.076902
-0.561801,200,752.147152
-0.086761,200,752.210137
-0.002099,200,752.259981
-0.28783,200,752.310547
-0.087596,200,752.410106
-0.459633,200,752.459892
-0.071794,200,753.376694
-0.038472,200,753.426556
-0.003389,200,753.476897
-0.000852,200,753.547662
-0.433254,200,753.609866
-0.052049,200,753.676514
-0.052845,200,753.726621
-0.229412,200,753.793782
-0.008158,200,753.860121
-0.008287,200,753.926588
-0.255007,200,754.960084
-0.108801,200,755.01005
-0.163029,200,755.077686
-0.004507,200,755.152889
-0.251875,200,755.2107
-0.002977,200,755.278221
-0.017218,200,755.360306
-0.021427,200,755.426622
-0.085867,200,755.478979
-0.013201,200,755.526371
-0.125838,200,756.459607
-0.067719,200,756.526958
-0.19672,200,756.580526
-0.174571,200,756.648019
-1.519409,200,756.693057
-0.035681,200,756.760055
-1.239302,200,756.845818
-0.023,200,756.909776
-0.281846,200,756.959831
-0.046695,200,757.026828
-0.180522,200,758.0596
-0.065013,200,758.146516
-0.046488,200,758.260171
-0.960317,200,758.347739
-0.273781,200,758.426375
-0.187224,200,758.483753
-0.014941,200,758.544918
-0.063528,200,758.593195
-0.100732,200,758.659725
-0.281003,200,758.709755
-0.079718,200,758.776766
-0.198782,200,759.82645
-0.182095,200,759.909699
-0.071499,200,759.99331
-0.051729,200,760.059916
-0.12885,200,760.127041
-0.960149,200,760.193135
-0.049113,200,760.252776
-0.86088,200,760.308152
-0.182589,200,760.359805
-0.157784,200,760.410126
-0.287148,200,761.475677
-0.343779,200,761.549606
-0.055501,200,761.592989
-0.030817,200,761.659789
-1.008591,200,761.726389
-0.053446,200,761.810699
-0.100682,200,761.876704
-0.002669,200,761.926143
-0.172423,200,761.993171
-0.41193,200,762.054608
-0.028361,200,763.02633
-0.136704,200,763.093034
-0.343905,200,763.176223
-0.517803,200,763.309618
-0.036985,200,763.448378
-0.500004,200,763.576186
-0.010472,200,763.709687
-0.081482,200,763.851366
-0.108753,200,763.976365
-0.113083,200,764.109734
-0.094783,200,765.125941
-0.001483,200,765.175937
-0.074286,200,765.247497
-0.002559,200,765.309429
-0.963376,200,765.360015
-0.122329,200,765.426569
-0.016866,200,765.492657
-0.789242,200,765.559047
-0.014074,200,765.609376
-0.031621,200,765.659485
-0.064631,200,765.709648
-0.490652,200,766.709089
-0.04934,200,766.759408
-0.065085,200,766.826
-0.05656,200,766.893054
-0.030036,200,766.959475
-0.184289,200,767.043636
-0.09383,200,767.092841
-0.074977,200,767.159592
-0.282821,200,767.209387
-0.319654,200,767.275742
-0.104909,200,768.192968
-0.010129,200,768.259278
-0.017626,200,768.309413
-0.006259,200,768.359435
-0.715583,200,768.426239
-0.05332,200,768.509683
-0.507544,200,768.575939
-0.004856,200,768.653363
-0.002455,200,768.693272
-0.002712,200,768.757179
-0.079357,200,770.093521
-0.010436,200,770.15457
-0.017001,200,770.209395
-0.083523,200,770.259515
-0.048109,200,770.309236
-8.9e-05,200,770.3758
-0.010528,200,770.426016
-0.296947,200,770.475794
-0.062166,200,770.540924
-0.2158,200,770.594546
-0.013062,200,771.575977
-0.057714,200,771.625809
-0.087927,200,771.694613
-0.079962,200,771.774172
-0.204559,200,771.849861
-0.039679,200,771.92636
-0.128781,200,771.994911
-0.178299,200,772.059708
-0.174033,200,772.109169
-0.30785,200,772.17575
-0.109314,200,772.225778
-0.042942,200,773.209145
-0.032348,200,773.275542
-0.149056,200,773.326144
-0.057338,200,773.40848
-0.383926,200,773.459034
-0.064147,200,773.52609
-0.027399,200,773.575801
-0.067302,200,773.62582
-0.025679,200,773.692358
-0.062617,200,773.744996
-0.047789,200,774.696686
-0.019001,200,774.759177
-0.043585,200,774.809094
-0.048369,200,774.875622
-0.004134,200,774.925545
-0.025317,200,774.975571
-0.004215,200,775.046044
-0.682073,200,775.09784
-0.00065,200,775.159179
-0.055197,200,775.209327
-0.247646,200,776.198741
-0.003602,200,776.259167
-0.759837,200,776.309311
-0.077229,200,776.399185
-0.035119,200,776.458934
-0.141273,200,776.552223
-0.108131,200,776.609224
-0.015509,200,776.659115
-0.016693,200,776.726004
-0.589377,200,776.775468
-0.154144,200,777.775591
-0.370265,200,777.848457
-0.05902,200,777.908932
-0.129331,200,777.975647
-0.055254,200,778.113825
-0.01152,200,778.175485
-0.186531,200,778.252969
-0.028494,200,778.309043
-0.092354,200,778.358815
-0.112218,200,778.408768
-0.049129,200,778.475302
-0.111109,200,779.525467
-0.002495,200,779.591975
-0.03186,200,779.658871
-0.151706,200,779.725544
-0.353335,200,779.79201
-0.243035,200,779.87527
-0.121948,200,779.925647
-0.149498,200,779.991961
-0.248267,200,780.046738
-0.10374,200,780.102715
-0.178347,200,781.525273
-0.275405,200,781.575898
-0.042472,200,781.644594
-0.166427,200,781.692277
-0.000209,200,781.758904
-0.072293,200,781.809036
-0.053409,200,781.874617
-0.429806,200,781.925343
-0.157265,200,781.990975
-0.028735,200,782.047444
-0.054173,200,783.109829
-0.136985,200,783.17622
-0.012052,200,783.25352
-0.002288,200,783.326028
-0.027057,200,783.409458
-0.385232,200,783.476583
-0.024523,200,783.543422
-0.254126,200,783.619574
-0.002162,200,783.694186
-0.114556,200,783.742125
-0.071759,200,785.124822
-0.105664,200,785.225658
-0.007934,200,785.278514
-0.101375,200,785.341853
-0.081297,200,785.396318
-0.0217,200,785.459082
-0.414505,200,785.512589
-0.222683,200,785.596768
-0.001386,200,785.658547
-0.177517,200,785.719633
-0.091281,200,785.794936
-0.235845,200,787.084772
-0.060609,200,787.143566
-0.020343,200,787.195573
-0.005832,200,787.241805
-0.276304,200,787.322976
-1.923343,200,787.384774
-0.028198,200,787.442036
-0.053856,200,787.495522
-0.006253,200,787.542315
-0.291718,200,787.613944
-0.030827,200,788.919724
-0.066732,200,788.97952
-0.020033,200,789.045042
-0.01629,200,789.127911
-0.145515,200,789.213615
-0.093157,200,789.285814
-0.030677,200,789.354351
-0.01385,200,789.423767
-0.153452,200,789.489203
-0.005064,200,789.552195
-0.475178,200,790.808494
-0.17257,200,790.892051
-0.035637,200,790.96207
-0.313237,200,791.024797
-0.048449,200,791.084626
-0.225807,200,791.175934
-0.024624,200,791.224918
-0.396713,200,791.291595
-0.200498,200,791.341762
-0.150204,200,791.408348
-0.235489,200,792.467591
-0.053409,200,792.538252
-0.001548,200,792.605257
-0.040759,200,792.672048
-1.480707,200,792.732846
-0.097554,200,792.793798
-0.495766,200,792.854614
-0.259149,200,792.921018
-0.166313,200,792.974952
-0.130737,200,793.042778
-0.026896,200,794.15802
-0.755658,200,794.228384
-0.119772,200,794.291766
-0.120289,200,794.358096
-0.028062,200,794.424816
-0.043302,200,794.491396
-0.284838,200,794.544902
-0.084268,200,794.591399
-0.040096,200,794.661563
-0.292302,200,794.708258
-0.198745,200,794.774758
-0.036855,200,795.929451
-0.171079,200,796.008096
-0.459257,200,796.141949
-0.100886,200,796.208255
-0.311305,200,796.275578
-0.044571,200,796.325561
-0.122146,200,796.393198
-0.098518,200,796.458068
-0.456347,200,796.507889
-0.051714,200,796.558006
-0.033808,200,797.610557
-0.308105,200,797.680935
-0.26538,200,797.741283
-0.117383,200,797.825006
-1e-06,200,797.893315
-0.10275,200,797.957956
-0.025699,200,798.024539
-0.130312,200,798.092923
-0.007956,200,798.141711
-0.038731,200,798.20796
-0.109506,200,799.374404
-0.105292,200,799.457769
-0.075163,200,799.524797
-0.586057,200,799.592293
-0.151946,200,799.657778
-0.011303,200,799.708431
-0.098675,200,799.774486
-0.358025,200,799.824535
-0.107313,200,799.891216
-0.109012,200,799.941111
-0.593867,200,800.957608
-0.136308,200,801.024361
-0.027301,200,801.074557
-0.009771,200,801.141655
-0.756361,200,801.206615
-0.067699,200,801.261985
-0.729319,200,801.32374
-0.008712,200,801.377928
-0.428052,200,801.424527
-0.168332,200,801.493703
-0.00181,200,801.541085
-0.143584,200,802.708312
-0.463732,200,802.807811
-0.001479,200,802.894399
-0.087222,200,802.941306
-0.07122,200,803.007774
-0.109848,200,803.057648
-0.267072,200,803.107802
-0.874614,200,803.174183
-0.04113,200,803.224416
-0.331762,200,803.291055
-0.127678,200,804.494072
-0.02478,200,804.607039
-0.031384,200,804.658008
-0.00034,200,804.711225
-0.382912,200,804.774227
-0.040348,200,804.827826
-0.57869,200,804.892126
-0.028396,200,804.957634
-0.051844,200,805.007758
-0.733588,200,805.074309
-0.039707,200,806.158439
-0.062779,200,806.226232
-0.137682,200,806.308417
-0.091606,200,806.374218
-0.133181,200,806.441318
-0.085846,200,806.490871
-0.11748,200,806.561439
-0.119323,200,806.607525
-0.339976,200,806.662668
-0.167283,200,806.724268
-0.013094,200,807.727334
-0.060225,200,807.790971
-0.056842,200,807.857848
-0.002841,200,807.928141
-0.162858,200,808.007688
-0.653409,200,808.090784
-0.000496,200,808.141021
-0.143438,200,808.214633
-0.1003,200,808.277684
-0.012127,200,808.328604
-0.523812,200,808.424204
-0.106215,200,809.461109
-0.051085,200,809.529799
-0.053162,200,809.590617
-0.760321,200,809.65737
-0.010866,200,809.7406
-0.124132,200,809.790817
-0.149244,200,809.857249
-0.034434,200,809.907382
-0.13667,200,809.957643
-0.011439,200,810.03092
